dito1,dito2,dito3,dito4,target
4484,9647,10377,7939,3
4485,9639,10372,7940,3
4485,9639,10372,7940,3
4487,9648,10385,7939,3
4487,9648,10385,7939,3
4482,9633,10376,7940,3
4482,9633,10376,7940,3
4485,9626,10368,7940,3
4485,9626,10368,7940,3
4489,9644,10364,7941,3
4489,9644,10364,7941,3
4491,9646,10376,7942,3
4491,9646,10376,7942,3
4491,9651,10387,7942,3
4491,9651,10387,7942,3
4492,9658,10390,7946,3
4492,9658,10390,7946,3
4490,9660,10391,7947,3
4490,9660,10391,7947,3
4487,9658,10396,7946,3
4487,9658,10396,7946,3
4493,9666,10387,7952,3
4493,9666,10387,7952,3
4486,9660,10386,7946,3
4486,9660,10386,7946,3
4488,9660,10399,7944,3
4488,9660,10399,7944,3
4486,9658,10393,7944,3
4486,9658,10393,7944,3
4487,9659,10393,7944,3
4487,9659,10393,7944,3
4489,9659,10392,7944,3
4489,9659,10392,7944,3
4488,9654,10386,7945,3
4488,9654,10386,7945,3
4490,9655,10376,7944,3
4490,9655,10376,7944,3
4492,9658,10398,7945,3
4492,9658,10398,7945,3
4493,9658,10388,7945,3
4493,9658,10388,7945,3
4490,9653,10385,7945,3
4490,9653,10385,7945,3
4500,9651,10376,7947,3
4500,9651,10376,7947,3
4481,9650,10380,7937,3
4481,9650,10380,7937,3
4501,9652,10374,7940,3
4501,9652,10374,7940,3
4522,9653,10384,7941,3
4522,9653,10384,7941,3
4546,9658,10396,7940,3
4546,9658,10396,7940,3
4551,9665,10405,7941,3
4551,9665,10405,7941,3
4548,9673,10402,7943,3
4548,9673,10402,7943,3
4558,9675,10403,7941,3
4558,9675,10403,7941,3
4558,9671,10401,7938,3
4558,9671,10401,7938,3
4563,9668,10392,7936,3
4563,9668,10392,7936,3
4564,9666,10404,7940,3
4564,9666,10404,7940,3
4538,9659,10401,7941,3
4538,9659,10401,7941,3
4546,9642,10383,7940,3
4546,9642,10383,7940,3
4549,9642,10377,7938,3
4549,9642,10377,7938,3
