dito1,dito2,dito3,dito4,target
3064,4936,225,4383,0
3064,4936,225,4383,0
3070,4948,226,4392,0
3070,4948,226,4392,0
3106,4960,225,4453,0
3106,4960,225,4453,0
3184,5017,225,4619,0
3184,5017,225,4619,0
3206,5059,226,4699,0
3206,5059,226,4699,0
3205,5073,225,4692,0
3205,5073,225,4692,0
3184,5063,225,4628,0
3184,5063,225,4628,0
3178,5041,225,4496,0
3178,5041,225,4496,0
3181,5009,225,4401,0
3181,5009,225,4401,0
3146,4945,225,4322,0
3146,4945,225,4322,0
3086,4853,225,4204,0
3086,4853,225,4204,0
3041,4815,225,4203,0
3041,4815,225,4203,0
3070,4938,225,4448,0
3070,4938,225,4448,0
3095,5027,225,4753,0
3095,5027,225,4753,0
3106,5063,226,4856,0
3106,5063,226,4856,0
3121,5096,225,4926,0
3121,5096,225,4926,0
3138,5143,225,4963,0
3138,5143,225,4963,0
4259,6717,5113,5612,1
4259,6717,5113,5612,1
4251,6690,5109,5606,1
4251,6690,5109,5606,1
4255,6697,5111,5611,1
4255,6697,5111,5611,1
4267,6682,5098,5607,1
4267,6682,5098,5607,1
4276,6651,5075,5604,1
4276,6651,5075,5604,1
4275,6642,5067,5603,1
4275,6642,5067,5603,1
4250,6642,5064,5606,1
4250,6642,5064,5606,1
4270,6632,5051,5606,1
4270,6632,5051,5606,1
4259,6608,5030,5599,1
4259,6608,5030,5599,1
4252,6588,5007,5576,1
4252,6588,5007,5576,1
4266,6594,5003,5576,1
4266,6594,5003,5576,1
4274,6595,5005,5578,1
4274,6595,5005,5578,1
4261,6609,5014,5588,1
4261,6609,5014,5588,1
4251,6581,4985,5559,1
4251,6581,4985,5559,1
4248,6569,4965,5537,1
4248,6569,4965,5537,1
4239,6581,4967,5541,1
4239,6581,4967,5541,1
4245,6595,4970,5546,1
4245,6595,4970,5546,1
4234,6598,4972,5552,1
4234,6598,4972,5552,1
4212,6597,4969,5554,1
4212,6597,4969,5554,1
4193,6583,4949,5543,1
4193,6583,4949,5543,1
4190,6578,4949,5543,1
4190,6578,4949,5543,1
4204,6581,4953,5541,1
4204,6581,4953,5541,1
4196,6585,4963,5544,1
4196,6585,4963,5544,1
4200,6586,4967,5545,1
4200,6586,4967,5545,1
4188,6586,4966,5544,1
4188,6586,4966,5544,1
4194,6588,4968,5546,1
4194,6588,4968,5546,1
4186,6592,4973,5550,1
4186,6592,4973,5550,1
4172,6596,4977,5551,1
4172,6596,4977,5551,1
4179,6606,4981,5557,1
4179,6606,4981,5557,1
4186,6612,4985,5561,1
4186,6612,4985,5561,1
4192,6614,4989,5562,1
4192,6614,4989,5562,1
4192,6618,4990,5563,1
4192,6618,4990,5563,1
4189,6617,4988,5561,1
4189,6617,4988,5561,1
4184,6616,4987,5561,1
4184,6616,4987,5561,1
4182,6617,4987,5562,1
4182,6617,4987,5562,1
4152,6617,4987,5562,1
4152,6617,4987,5562,1
4170,6618,4988,5564,1
4170,6618,4988,5564,1
4162,6619,4988,5564,1
4162,6619,4988,5564,1
4157,6621,4986,5564,1
4157,6621,4986,5564,1
4169,6623,4987,5567,1
4169,6623,4987,5567,1
4191,6621,4989,5566,1
4191,6621,4989,5566,1
4212,6618,4986,5564,1
4212,6618,4986,5564,1
4212,6619,4986,5561,1
4212,6619,4986,5561,1
4208,6620,4986,5563,1
4208,6620,4986,5563,1
4184,6619,4986,5566,1
4184,6619,4986,5566,1
4172,6621,4988,5567,1
4172,6621,4988,5567,1
4192,6622,4989,5568,1
4192,6622,4989,5568,1
4193,6624,4987,5568,1
4193,6624,4987,5568,1
4208,6622,4989,5568,1
4208,6622,4989,5568,1
4209,6626,4988,5569,1
4209,6626,4988,5569,1
4832,8078,6383,6769,1
4832,8078,6383,6769,1
4807,8080,6379,6764,1
4807,8080,6379,6764,1
4791,8073,6360,6742,1
4791,8073,6360,6742,1
4814,8052,6312,6707,1
4814,8052,6312,6707,1
4837,7946,6144,6600,1
4837,7946,6144,6600,1
4841,7861,5989,6484,1
4841,7861,5989,6484,1
4871,7829,5926,6439,1
4871,7829,5926,6439,1
4872,7822,5914,6435,1
4872,7822,5914,6435,1
4889,7820,5924,6444,1
4889,7820,5924,6444,1
4891,7810,5929,6452,1
4891,7810,5929,6452,1
4885,7812,5932,6457,1
4885,7812,5932,6457,1
4894,7917,6006,6494,1
4894,7917,6006,6494,1
4914,7999,6191,6565,1
4914,7999,6191,6565,1
4942,8026,6284,6621,1
4942,8026,6284,6621,1
4935,8062,6337,6704,1
4935,8062,6337,6704,1
4912,7791,6014,6562,1
4912,7791,6014,6562,1
4802,6911,5394,6085,1
4802,6911,5394,6085,1
4802,7089,5424,6119,1
4802,7089,5424,6119,1
4892,7767,5877,6438,1
